strategy,student_type,success,total_steps,final_mastery,reached_mastery_step,remediation_count,unnecessary_remediations,final_accuracy
AB3_PPO_Dynamic,Average,1,17,0.816,17,2,0,0.6471
AB3_PPO_Dynamic,Average,1,31,0.8036,31,5,1,0.5484
AB3_PPO_Dynamic,Average,1,21,0.8158,21,2,1,0.6667
AB3_PPO_Dynamic,Average,1,22,0.8162,22,2,0,0.5909
AB3_PPO_Dynamic,Average,0,40,0.5831,,9,0,0.225
AB3_PPO_Dynamic,Average,1,24,0.8099,24,4,1,0.5417
AB3_PPO_Dynamic,Average,1,20,0.8138,20,1,0,0.65
AB3_PPO_Dynamic,Average,1,27,0.8001,27,4,0,0.4444
AB3_PPO_Dynamic,Average,1,22,0.8226,22,1,0,0.6818
AB3_PPO_Dynamic,Average,1,16,0.8029,16,0,0,0.75
AB3_PPO_Dynamic,Average,1,24,0.8077,24,4,0,0.5417
AB3_PPO_Dynamic,Average,1,24,0.8028,24,3,0,0.5833
AB3_PPO_Dynamic,Average,1,35,0.8028,35,4,0,0.4857
AB3_PPO_Dynamic,Average,1,22,0.805,22,3,0,0.5909
AB3_PPO_Dynamic,Average,1,20,0.8174,20,0,0,0.7
AB3_PPO_Dynamic,Average,1,28,0.8001,28,4,0,0.4643
AB3_PPO_Dynamic,Average,1,13,0.8062,13,0,0,0.9231
AB3_PPO_Dynamic,Average,1,18,0.8002,18,2,0,0.6667
AB3_PPO_Dynamic,Average,1,22,0.8061,22,2,0,0.5909
AB3_PPO_Dynamic,Average,1,22,0.804,22,3,0,0.5909
AB3_PPO_Dynamic,Average,1,32,0.8126,32,5,1,0.4688
AB3_PPO_Dynamic,Average,1,33,0.803,33,5,0,0.4545
AB3_PPO_Dynamic,Average,1,20,0.8017,20,3,1,0.6
AB3_PPO_Dynamic,Average,1,35,0.8135,35,6,0,0.4571
AB3_PPO_Dynamic,Average,1,16,0.8068,16,0,0,0.75
AB3_PPO_Dynamic,Average,1,27,0.8026,27,3,0,0.5185
AB3_PPO_Dynamic,Average,1,20,0.8117,20,2,0,0.7
AB3_PPO_Dynamic,Average,1,29,0.8057,29,4,0,0.5517
AB3_PPO_Dynamic,Average,1,20,0.821,20,1,0,0.65
AB3_PPO_Dynamic,Average,1,28,0.8173,28,4,0,0.5714
AB3_PPO_Dynamic,Average,1,24,0.8074,24,2,0,0.5833
AB3_PPO_Dynamic,Average,1,23,0.8061,23,3,1,0.6087
AB3_PPO_Dynamic,Average,1,26,0.803,26,4,0,0.5769
AB3_PPO_Dynamic,Average,1,20,0.807,20,2,0,0.65
AB3_PPO_Dynamic,Average,0,40,0.7931,,7,0,0.425
AB3_PPO_Dynamic,Average,1,26,0.8026,26,4,0,0.5385
AB3_PPO_Dynamic,Average,1,26,0.8204,26,3,0,0.6154
AB3_PPO_Dynamic,Average,1,18,0.8094,18,1,0,0.7222
AB3_PPO_Dynamic,Average,1,28,0.8027,28,3,0,0.5714
AB3_PPO_Dynamic,Average,1,15,0.806,15,0,0,0.8
AB3_PPO_Dynamic,Average,1,14,0.8075,14,1,0,0.7143
AB3_PPO_Dynamic,Average,1,23,0.8143,23,3,0,0.5652
AB3_PPO_Dynamic,Average,1,22,0.8073,22,3,1,0.5909
AB3_PPO_Dynamic,Average,1,24,0.8174,24,3,0,0.5833
AB3_PPO_Dynamic,Average,1,20,0.8009,20,1,0,0.7
AB3_PPO_Dynamic,Average,1,20,0.8081,20,1,0,0.75
AB3_PPO_Dynamic,Average,1,21,0.8123,21,3,0,0.5714
AB3_PPO_Dynamic,Average,1,20,0.8164,20,2,0,0.75
AB3_PPO_Dynamic,Average,1,21,0.805,21,2,0,0.619
AB3_PPO_Dynamic,Average,1,36,0.8053,36,4,0,0.4444
AB3_PPO_Dynamic,Average,1,17,0.8049,17,1,0,0.7059
AB3_PPO_Dynamic,Average,1,25,0.8096,25,3,0,0.56
AB3_PPO_Dynamic,Average,1,23,0.819,23,2,0,0.6087
AB3_PPO_Dynamic,Average,1,28,0.8077,28,4,0,0.5714
AB3_PPO_Dynamic,Average,1,29,0.8013,29,4,1,0.4828
AB3_PPO_Dynamic,Average,1,23,0.8072,23,3,0,0.5652
AB3_PPO_Dynamic,Average,1,23,0.8153,23,3,0,0.5652
AB3_PPO_Dynamic,Average,1,40,0.8069,40,7,1,0.45
AB3_PPO_Dynamic,Average,1,27,0.8075,27,2,0,0.6296
AB3_PPO_Dynamic,Average,1,34,0.8065,34,6,0,0.4412
AB3_PPO_Dynamic,Average,1,27,0.8039,27,4,1,0.5185
AB3_PPO_Dynamic,Average,1,28,0.8158,28,4,0,0.5714
AB3_PPO_Dynamic,Average,1,26,0.8038,26,5,0,0.5385
AB3_PPO_Dynamic,Average,1,24,0.8159,24,2,0,0.625
AB3_PPO_Dynamic,Average,1,25,0.8081,25,3,1,0.56
AB3_PPO_Dynamic,Average,1,15,0.8095,15,0,0,0.8667
AB3_PPO_Dynamic,Average,1,19,0.8011,19,2,0,0.5789
